,contrast,dissimilarity,homogeneity,ASM,energy,hue,value,saturaton,path,label
0,1137.6886182598041,14.39272365196078,0.4882278466908212,0.14978770372272668,0.38702416426203506,52.675811767578125,79.80528259277344,43.53114318847656,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_9e2441ee-a102-4a91-b5eb-f22a6d887233___Rut._Bact.S 1115.JPG,0
1,1314.6477941176472,14.215533088235293,0.5336259927447495,0.1492072150359837,0.3862734977137102,14.781951904296875,63.543365478515625,39.65950012207031,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a3b4a6e5-1c8f-4ba2-81a5-5ce59d40ded2___Rutg._Bact.S 2045.JPG,0
2,409.948268995098,7.129764093137251,0.6976318720708469,0.3810797985037304,0.6173166112326238,19.11541748046875,63.845703125,15.90789794921875,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_9a3ca1ad-277e-430f-8fa7-a82d21d0aedb___Rut._Bact.S 1094.JPG,0
3,575.9705729166666,8.564935661764704,0.6137628736932906,0.25015800432075397,0.5001579793632748,23.140457153320312,75.12469482421875,24.981475830078125,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_9af37227-e637-40f9-976a-a16932b796c7___Rut._Bact.S 1522.JPG,0
4,1248.5118719362745,14.646001838235296,0.45389666176514387,0.09585867571216591,0.3096105226121456,53.54176330566406,96.32440185546875,56.60662841796875,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a5f2555f-407e-4545-9030-cbaa96aae216___Rutg._Bact.S 1185.JPG,0
5,896.8357536764706,11.530545343137254,0.4960768859020255,0.11058279211270898,0.33253991055617516,40.36415100097656,96.80683898925781,38.84971618652344,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a462459d-35a2-4d21-bd50-65bbdab7b6e4___Rut._Bact.S 1476.JPG,0
6,1224.2009191176471,14.305300245098039,0.5134508902344628,0.1448123303875011,0.380542153233385,49.2822265625,71.95954895019531,36.87635803222656,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a1fa06d2-2f2f-44df-a6cd-bf4d00d8a2cf___Rut._Bact.S 1053.JPG,0
7,376.7082720588236,7.126470588235292,0.5096050872812902,0.08018898558772462,0.28317659788147154,38.12408447265625,115.10133361816406,33.037261962890625,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_9f7c97e6-d9ff-4a31-a38a-30aeb4a2eeec___Rut._Bact.S 1067.JPG,0
8,321.1432904411765,5.3535845588235285,0.6955138276879965,0.30215309926245315,0.5496845452279454,12.552200317382812,70.40396118164062,12.904052734375,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a54c257d-3823-4cb8-90e8-fb416ae0b064___Rutg._Bact.S 1767.JPG,0
9,2827.672564338235,27.83601409313726,0.32433166697307714,0.025375671973369623,0.1592974324129853,72.82319641113281,118.82258605957031,62.13386535644531,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_9bd43ac8-76fe-4c5b-a7eb-10134ebed5c0___Rutg._Bact.S 1488.JPG,0
10,1116.4436887254901,15.871721813725488,0.4170320778430601,0.08217849138927937,0.28666791133518826,70.92622375488281,91.44761657714844,39.47935485839844,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a2f81059-9171-41d2-acca-ef3d02d81438___Rut._Bact.S 1209.JPG,0
11,389.0029718137255,5.054564950980391,0.7700026810037992,0.4296788274228962,0.6554989148907084,14.520050048828125,78.26470947265625,15.319793701171875,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a6b1b5d7-99a1-40fd-8639-0f2e4719c327___Rutg._Bact.S 1402.JPG,0
12,590.8499234068628,7.5141084558823525,0.571428644373008,0.15182136650041464,0.3896426138147811,49.69895935058594,62.987213134765625,36.69285583496094,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_937b943f-7609-4109-ac1f-662d6a48936c___Rutg._Bact.S 1938.JPG,0
13,647.0125,9.625827205882352,0.6168297094798673,0.20611316814371264,0.4539968812048301,28.695114135742188,106.99986267089844,17.665985107421875,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_95a235fe-c237-450c-80c1-2bdf000b373e___Rutg._Bact.S 1382.JPG,0
14,1141.337699142157,14.066651348039215,0.4598644237485242,0.08803713565695885,0.2967105250188454,61.77333068847656,98.01325988769531,45.56182861328125,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_947289d1-7cc4-4fd9-b064-e87440d255f1___Rut._Bact.S 1547.JPG,0
15,341.53789828431377,5.972855392156861,0.7125560173610422,0.317064361982921,0.5630846845572351,21.770401000976562,73.03359985351562,7.4668121337890625,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Unsharp_Diseased/otsu_unsharp_a06142af-c8df-49c8-aad2-8ad331dd00b0___Rut._Bact.S 0981.JPG,0
