,contrast,dissimilarity,homogeneity,ASM,energy,hue,value,saturaton,path,label
0,1149.9350183823528,14.488143382352936,0.4904740966346619,0.15637531613441935,0.3954431895157879,49.15538024902344,77.25758361816406,43.79377746582031,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_9e2441ee-a102-4a91-b5eb-f22a6d887233___Rut._Bact.S 1115.JPG,0
1,251.7072916666666,6.189338235294116,0.38421870735435215,0.035246682935199176,0.1877409996116969,49.565521240234375,23.095291137695312,94.18682861328125,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_a3b4a6e5-1c8f-4ba2-81a5-5ce59d40ded2___Rutg._Bact.S 2045.JPG,0
2,1310.7217371323527,14.798268995098033,0.26352105521261926,0.009537648249020793,0.09766088392504337,116.41075134277344,49.09942626953125,130.9654998779297,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_9a3ca1ad-277e-430f-8fa7-a82d21d0aedb___Rut._Bact.S 1094.JPG,0
3,729.9472426470589,10.152910539215682,0.3137550952111269,0.018102249679360097,0.13454460107845315,110.16560363769531,58.08265686035156,102.26968383789062,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_9af37227-e637-40f9-976a-a16932b796c7___Rut._Bact.S 1522.JPG,0
4,478.81838235294117,6.054901960784312,0.5220089653923896,0.05970531259761867,0.24434670572286968,81.71736145019531,51.701812744140625,89.42399597167969,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_a5f2555f-407e-4545-9030-cbaa96aae216___Rutg._Bact.S 1185.JPG,0
5,761.4659773284313,10.216007965686272,0.5279490408755446,0.1524719918796256,0.3904766214251829,32.01994323730469,87.915283203125,40.781036376953125,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_a462459d-35a2-4d21-bd50-65bbdab7b6e4___Rut._Bact.S 1476.JPG,0
6,1366.0978400735294,14.558593749999996,0.3559996403278917,0.022379921015204467,0.14959920125189327,94.59970092773438,56.892578125,95.54302978515625,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_a1fa06d2-2f2f-44df-a6cd-bf4d00d8a2cf___Rut._Bact.S 1053.JPG,0
7,900.1112285539215,10.47538296568627,0.5358728637716182,0.13066645556621845,0.3614781536500075,64.83546447753906,60.73895263671875,68.34559631347656,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_9f7c97e6-d9ff-4a31-a38a-30aeb4a2eeec___Rut._Bact.S 1067.JPG,0
8,501.87424938725496,7.370419730392156,0.6459340424832317,0.2520612161263096,0.5020569849392692,11.763717651367188,71.56411743164062,18.625167846679688,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_a54c257d-3823-4cb8-90e8-fb416ae0b064___Rutg._Bact.S 1767.JPG,0
9,181.00363051470583,3.75283394607843,0.7412019921882782,0.44436113673602096,0.6666041829571886,11.4974365234375,74.88717651367188,46.006866455078125,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Unsharp_Diseased/kmeans_unsharp_9bd43ac8-76fe-4c5b-a7eb-10134ebed5c0___Rutg._Bact.S 1488.JPG,0
