,contrast,dissimilarity,homogeneity,ASM,energy,hue,value,saturaton,path,label
0,285.671568627451,3.9299325980392146,0.6070031571962666,0.1664013920614967,0.407923267369608,51.60734558105469,66.18943786621094,49.83601379394531,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_9e2441ee-a102-4a91-b5eb-f22a6d887233___Rut._Bact.S 1115.JPG,0
1,354.32990196078435,4.101623774509803,0.7220783971736574,0.2981784420167423,0.5460571783400914,12.918258666992188,56.74116516113281,36.724639892578125,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_a3b4a6e5-1c8f-4ba2-81a5-5ce59d40ded2___Rutg._Bact.S 2045.JPG,0
2,221.04609375,3.4013633578431364,0.7524075698869255,0.40772558743932624,0.6385339360122736,19.418182373046875,58.57936096191406,19.391754150390625,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_9a3ca1ad-277e-430f-8fa7-a82d21d0aedb___Rut._Bact.S 1094.JPG,0
3,210.19060968137256,3.131969975490195,0.7286751958317219,0.35676674648873025,0.5972995450263882,20.372055053710938,62.348602294921875,26.984664916992188,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_9af37227-e637-40f9-976a-a16932b796c7___Rut._Bact.S 1522.JPG,0
4,391.1572610294118,4.633884803921568,0.5920109729925399,0.09828125187728277,0.31349840809369794,52.83934020996094,85.10284423828125,67.209716796875,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_a5f2555f-407e-4545-9030-cbaa96aae216___Rutg._Bact.S 1185.JPG,0
5,258.6709099264706,3.543857230392156,0.6659165088877222,0.20279477985855798,0.45032741406509774,39.0010986328125,80.87478637695312,41.824737548828125,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_a462459d-35a2-4d21-bd50-65bbdab7b6e4___Rut._Bact.S 1476.JPG,0
6,404.4293351715686,4.998238357843137,0.600460350555338,0.1579316342422386,0.3974061326178027,54.16358947753906,53.2808837890625,48.75306701660156,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_a1fa06d2-2f2f-44df-a6cd-bf4d00d8a2cf___Rut._Bact.S 1053.JPG,0
7,140.63039215686277,2.773008578431372,0.6540862076682006,0.12172068407057983,0.3488849152236018,35.40257263183594,102.295654296875,33.60418701171875,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_9f7c97e6-d9ff-4a31-a38a-30aeb4a2eeec___Rut._Bact.S 1067.JPG,0
8,98.83837316176472,1.8197457107843134,0.8148445048696273,0.4551920601075907,0.6746792275649153,12.2086181640625,61.15736389160156,12.958633422851562,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_a54c257d-3823-4cb8-90e8-fb416ae0b064___Rutg._Bact.S 1767.JPG,0
9,703.8171262254903,7.096844362745098,0.5715575902696864,0.10288759788152392,0.32076096689205175,63.8045654296875,80.88540649414062,60.69902038574219,/content/drive/MyDrive/Major1/Segmented_Data/Otsu_Gaussian_Diseased/otsu_gaussian_9bd43ac8-76fe-4c5b-a7eb-10134ebed5c0___Rutg._Bact.S 1488.JPG,0
