,contrast,dissimilarity,homogeneity,ASM,energy,hue,value,saturaton,path,label
0,271.3419577205883,3.811197916666666,0.6105160274555598,0.17559295055912988,0.41903812542432206,47.99687194824219,64.87277221679688,49.14776611328125,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_9e2441ee-a102-4a91-b5eb-f22a6d887233___Rut._Bact.S 1115.JPG,0
1,71.78828124999998,1.44437806372549,0.8096833864232512,0.475469536581483,0.6895429911046033,9.127777099609375,64.90077209472656,36.06500244140625,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a3b4a6e5-1c8f-4ba2-81a5-5ce59d40ded2___Rutg._Bact.S 2045.JPG,0
2,290.8604932598039,3.885156249999999,0.5199808546295849,0.024709944792868123,0.1571939718719141,112.86959838867188,39.66304016113281,127.21455383300781,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_9a3ca1ad-277e-430f-8fa7-a82d21d0aedb___Rut._Bact.S 1094.JPG,0
3,189.13161764705882,2.883486519607842,0.7323304744963823,0.3630374791997069,0.6025259157909367,18.821090698242188,59.55476379394531,28.663909912109375,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_9af37227-e637-40f9-976a-a16932b796c7___Rut._Bact.S 1522.JPG,0
4,119.94819240196078,1.741360294117647,0.7260978484687385,0.10412402231113033,0.32268254106959415,77.71195983886719,36.098358154296875,87.75691223144531,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a5f2555f-407e-4545-9030-cbaa96aae216___Rutg._Bact.S 1185.JPG,0
5,257.20853247549024,3.52345281862745,0.659486879718517,0.20248818625949153,0.4499868734302052,31.524505615234375,78.65507507324219,44.64613342285156,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a462459d-35a2-4d21-bd50-65bbdab7b6e4___Rut._Bact.S 1476.JPG,0
6,246.40217524509808,3.4504595588235287,0.7085761357593395,0.3271709747490448,0.571988614177804,25.69842529296875,48.618988037109375,29.496353149414062,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a1fa06d2-2f2f-44df-a6cd-bf4d00d8a2cf___Rut._Bact.S 1053.JPG,0
7,201.29064031862745,3.1342677696078423,0.6684218728567175,0.174837187958057,0.41813537037430476,63.2662353515625,49.12220764160156,68.61766052246094,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_9f7c97e6-d9ff-4a31-a38a-30aeb4a2eeec___Rut._Bact.S 1067.JPG,0
8,202.76848958333332,3.081326593137254,0.6003727438092072,0.034449498558997746,0.1856057611147826,60.62013244628906,44.719818115234375,91.30033874511719,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a54c257d-3823-4cb8-90e8-fb416ae0b064___Rutg._Bact.S 1767.JPG,0
9,96.91888786764704,1.7488511029411766,0.7843559222641387,0.4449748889962694,0.66706438144775,11.233154296875,73.80709838867188,46.32673645019531,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_9bd43ac8-76fe-4c5b-a7eb-10134ebed5c0___Rutg._Bact.S 1488.JPG,0
10,284.60735294117643,4.144056372549018,0.6121576119632316,0.1690822011440912,0.4111960616835857,60.68463134765625,67.98484802246094,40.28379821777344,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a2f81059-9171-41d2-acca-ef3d02d81438___Rut._Bact.S 1209.JPG,0
11,308.7787530637255,3.327068014705882,0.5728557996877315,0.03781634279784216,0.19446424555131506,104.20346069335938,44.66893005371094,109.34330749511719,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a6b1b5d7-99a1-40fd-8639-0f2e4719c327___Rutg._Bact.S 1402.JPG,0
12,277.1169730392157,3.5063112745098026,0.6725655200766448,0.16886646662341406,0.4109336523374717,48.316162109375,55.74995422363281,46.0894775390625,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_937b943f-7609-4109-ac1f-662d6a48936c___Rutg._Bact.S 1938.JPG,0
13,121.79100796568628,2.3731464460784313,0.7379006139259767,0.3558978541343774,0.5965717510361829,11.358322143554688,84.17546081542969,41.82139587402344,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_95a235fe-c237-450c-80c1-2bdf000b373e___Rutg._Bact.S 1382.JPG,0
14,199.152037377451,3.0953278186274495,0.6891933729162271,0.25449368040912745,0.5044736667152483,40.12635803222656,69.24690246582031,40.584014892578125,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_947289d1-7cc4-4fd9-b064-e87440d255f1___Rut._Bact.S 1547.JPG,0
15,367.78287377450977,5.345343137254901,0.41452662380812194,0.014451842346543396,0.12021581570884671,109.02110290527344,63.77717590332031,110.99005126953125,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a06142af-c8df-49c8-aad2-8ad331dd00b0___Rut._Bact.S 0981.JPG,0
16,204.81354166666668,3.2462622549019606,0.5377034359449971,0.023084945356052943,0.15193730732131902,97.8631591796875,61.370452880859375,104.44564819335938,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_9d336e32-db0f-4139-bf2b-283f1a79d42e___Rutg._Bact.S 1321.JPG,0
17,150.91773897058826,2.4201593137254895,0.7460537109733643,0.36063031130229356,0.6005250297050853,22.26727294921875,68.46792602539062,26.888275146484375,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a768be7e-bd72-4960-ae33-38f1db1e820c___Rut._Bact.S 1104.JPG,0
18,273.8527267156863,3.9940563725490197,0.4415427406029652,0.012435926461577275,0.11151648515612961,118.42985534667969,52.20881652832031,116.49484252929688,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_99d4a7a8-d570-47dd-99be-9c6010722da4___Rutg._Bact.S 1477.JPG,0
19,160.82388174019613,2.3104626225490192,0.7235865702646315,0.10942155379691695,0.3307892891206076,81.33836364746094,37.578338623046875,85.37411499023438,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_a1853b0d-4eff-423e-881c-1673c5af46d1___Rutg._Bact.S 1286.JPG,0
20,103.00186887254903,1.5785845588235292,0.8520647845443153,0.5958374596008748,0.7719050845802706,7.70806884765625,51.1356201171875,28.972930908203125,/content/drive/MyDrive/Major1/Segmented_Data/Kmeans_Gaussian_Diseased/kmeans_gaussian_9ddda688-9ea8-4da3-8fc7-5880eeed23d4___Rutg._Bact.S 1797.JPG,0
